fase2: .word 320, 240
.byte 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,183,183,30,183,30,0,0,0,183,30,183,183,183,183,183,183,183,183,183,183,183,0,0,0,183,30,183,183,183,183,183,183,183,183,183,183,183,0,0,0,183,30,183,183,183,183,183,183,183,183,183,183,183,0,0,0,183,30,183,183,183,183,183,183,183,183,183,183,183,0,0,0,183,30,183,183,183,183,183,183,183,183,183,183,183,0,0,0,183,30,183,183,183,183,183,183,183,183,183,183,183,0,0,0,183,30,183,183,183,183,183,183,183,183,183,183,183,0,0,0,183,30,183,183,183,183,183,183,183,183,183,183,183,0,0,0,183,30,183,183,183,183,183,183,183,183,183,183,183,0,0,0,183,30,183,183,183,183,183,183,183,183,183,183,183,0,0,0,183,30,183,183,183,183,183,183,183,183,183,183,183,0,0,0,183,30,183,183,183,183,183,183,183,183,183,183,183,0,0,0,183,183,183,30,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,183,183,183,30,183,30,0,183,30,183,183,183,183,183,183,183,183,183,183,183,183,183,0,183,30,183,183,183,183,183,183,183,183,183,183,183,183,183,0,183,30,183,183,183,183,183,183,183,183,183,183,183,183,183,0,183,30,183,183,183,183,183,183,183,183,183,183,183,183,183,0,183,30,183,183,183,183,183,183,183,183,183,183,183,183,183,0,183,30,183,183,183,183,183,183,183,183,183,183,183,183,183,0,183,30,183,183,183,183,183,183,183,183,183,183,183,183,183,0,183,30,183,183,183,183,183,183,183,183,183,183,183,183,183,0,183,30,183,183,183,183,183,183,183,183,183,183,183,183,183,0,183,30,183,183,183,183,183,183,183,183,183,183,183,183,183,0,183,30,183,183,183,183,183,183,183,183,183,183,183,183,183,0,183,30,183,183,183,183,183,183,183,183,183,183,183,183,183,0,183,183,183,183,183,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,183,183,183,183,30,183,0,30,183,183,183,183,183,183,183,183,183,183,183,183,183,30,0,30,183,183,183,183,183,183,183,183,183,183,183,183,183,30,0,30,183,183,183,183,183,183,183,183,183,183,183,183,183,30,0,30,183,183,183,183,183,183,183,183,183,183,183,183,183,30,0,30,183,183,183,183,183,183,183,183,183,183,183,183,183,30,0,30,183,183,183,183,183,183,183,183,183,183,183,183,183,30,0,30,183,183,183,183,183,183,183,183,183,183,183,183,183,30,0,30,183,183,183,183,183,183,183,183,183,183,183,183,183,30,0,30,183,183,183,183,183,183,183,183,183,183,183,183,183,30,0,30,183,183,183,183,183,183,183,183,183,183,183,183,183,30,0,30,183,183,183,183,183,183,183,183,183,183,183,183,183,30,0,30,183,183,183,183,183,183,183,183,183,183,183,183,183,30,0,183,183,183,183,30,183,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,63,63,63,37,0,0,0,0,0,0,0,27,63,63,63,63,63,63,63,37,0,45,63,63,63,0,27,63,63,63,18,0,9,63,63,63,63,63,63,63,63,0,27,63,63,63,18,0,0,0,0,0,0,0,183,183,183,183,183,183,30,0,183,30,183,183,183,183,183,183,183,183,183,183,183,30,30,0,183,30,183,183,183,183,183,183,183,183,183,183,183,30,30,0,183,30,183,183,183,183,183,183,183,183,183,183,183,30,30,0,183,30,183,183,183,183,183,183,183,183,183,183,183,30,30,0,183,30,183,183,183,183,183,183,183,183,183,183,183,30,30,0,183,30,183,183,183,183,183,183,183,183,183,183,183,30,30,0,183,30,183,183,183,183,183,183,183,183,183,183,183,30,30,0,183,30,183,183,183,183,183,183,183,183,183,183,183,30,30,0,183,30,183,183,183,183,183,183,183,183,183,183,183,30,30,0,183,30,183,183,183,183,183,183,183,183,183,183,183,30,30,0,183,30,183,183,183,183,183,183,183,183,183,183,183,30,30,0,183,30,183,183,183,183,183,183,183,183,183,183,183,30,30,0,183,183,183,183,183,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,63,63,63,37,0,0,0,0,0,0,27,63,63,63,63,63,63,63,63,37,0,45,63,63,63,0,27,63,63,63,18,0,63,63,63,63,63,63,63,63,63,0,27,63,63,63,18,0,0,0,0,0,0,0,183,183,183,183,183,30,183,0,30,183,30,183,183,183,183,183,183,183,183,183,30,183,30,0,30,183,30,183,183,183,183,183,183,183,183,183,30,183,30,0,30,183,30,183,183,183,183,183,183,183,183,183,30,183,30,0,30,183,30,183,183,183,183,183,183,183,183,183,30,183,30,0,30,183,30,183,183,183,183,183,183,183,183,183,30,183,30,0,30,183,30,183,183,183,183,183,183,183,183,183,30,183,30,0,30,183,30,183,183,183,183,183,183,183,183,183,30,183,30,0,30,183,30,183,183,183,183,183,183,183,183,183,30,183,30,0,30,183,30,183,183,183,183,183,183,183,183,183,30,183,30,0,30,183,30,183,183,183,183,183,183,183,183,183,30,183,30,0,30,183,30,183,183,183,183,183,183,183,183,183,30,183,30,0,30,183,30,183,183,183,183,183,183,183,183,183,30,183,30,0,183,183,183,183,30,183,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,63,63,63,37,0,0,0,0,0,0,27,63,63,63,18,0,0,0,0,0,0,45,63,63,63,0,27,63,63,63,18,0,63,63,63,37,0,0,0,0,0,0,27,63,63,63,18,0,0,0,0,0,0,0,183,183,183,183,183,183,30,0,183,30,183,30,183,30,183,30,183,30,183,30,183,30,30,0,183,30,183,30,183,30,183,30,183,30,183,30,183,30,30,0,183,30,183,30,183,30,183,30,183,30,183,30,183,30,30,0,183,30,183,30,183,30,183,30,183,30,183,30,183,30,30,0,183,30,183,30,183,30,183,30,183,30,183,30,183,30,30,0,183,30,183,30,183,30,183,30,183,30,183,30,183,30,30,0,183,30,183,30,183,30,183,30,183,30,183,30,183,30,30,0,183,30,183,30,183,30,183,30,183,30,183,30,183,30,30,0,183,30,183,30,183,30,183,30,183,30,183,30,183,30,30,0,183,30,183,30,183,30,183,30,183,30,183,30,183,30,30,0,183,30,183,30,183,30,183,30,183,30,183,30,183,30,30,0,183,30,183,30,183,30,183,30,183,30,183,30,183,30,30,0,183,183,183,30,183,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,63,63,63,37,0,0,0,0,0,0,27,63,63,63,36,27,27,0,0,0,0,45,63,63,63,0,27,63,63,63,18,0,63,63,63,46,27,27,1,0,0,0,27,63,63,63,18,0,0,0,0,0,0,0,183,183,183,183,183,30,183,0,12,183,30,183,30,183,30,30,30,30,30,30,30,30,12,0,12,183,30,183,30,183,30,30,30,30,30,30,30,30,12,0,12,183,30,183,30,183,30,30,30,30,30,30,30,30,12,0,12,183,30,183,30,183,30,30,30,30,30,30,30,30,12,0,12,183,30,183,30,183,30,30,30,30,30,30,30,30,12,0,12,183,30,183,30,183,30,30,30,30,30,30,30,30,12,0,12,183,30,183,30,183,30,30,30,30,30,30,30,30,12,0,12,183,30,183,30,183,30,30,30,30,30,30,30,30,12,0,12,183,30,183,30,183,30,30,30,30,30,30,30,30,12,0,12,183,30,183,30,183,30,30,30,30,30,30,30,30,12,0,12,183,30,183,30,183,30,30,30,30,30,30,30,30,12,0,12,183,30,183,30,183,30,30,30,30,30,30,30,30,12,0,0,183,183,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,63,63,63,37,0,0,0,0,0,0,27,63,63,63,63,63,63,0,0,0,0,45,63,63,63,0,27,63,63,63,18,0,63,63,63,63,63,63,18,0,0,0,27,63,63,63,18,0,0,0,0,0,0,0,183,183,183,183,30,183,30,0,12,30,30,30,30,30,30,30,12,12,30,12,12,12,12,0,12,30,30,30,30,30,30,30,12,12,30,12,12,12,12,0,12,30,30,30,30,30,30,30,12,12,30,12,12,12,12,0,12,30,30,30,30,30,30,30,12,12,30,12,12,12,12,0,12,30,30,30,30,30,30,30,12,12,30,12,12,12,12,0,12,30,30,30,30,30,30,30,12,12,30,12,12,12,12,0,12,30,30,30,30,30,30,30,12,12,30,12,12,12,12,0,12,30,30,30,30,30,30,30,12,12,30,12,12,12,12,0,12,30,30,30,30,30,30,30,12,12,30,12,12,12,12,0,12,30,30,30,30,30,30,30,12,12,30,12,12,12,12,0,12,30,30,30,30,30,30,30,12,12,30,12,12,12,12,0,12,30,30,30,30,30,30,30,12,12,30,12,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,63,63,63,37,0,0,0,0,0,0,27,63,63,63,37,36,36,0,0,0,0,45,63,63,63,0,27,63,63,63,18,0,63,63,63,54,36,36,9,0,0,0,27,63,63,63,18,0,0,0,0,0,0,0,183,183,183,183,30,183,30,0,12,183,183,30,183,30,0,0,30,30,30,30,30,12,12,0,30,30,183,30,30,30,30,30,30,30,30,30,30,12,12,0,30,30,183,30,30,30,30,30,30,30,30,30,30,12,12,0,30,30,183,30,30,30,30,30,30,30,30,30,30,12,12,0,30,30,183,30,30,30,30,30,30,30,30,30,30,12,12,0,30,30,183,30,30,30,30,30,30,30,30,30,30,12,12,0,30,30,183,30,30,30,30,30,30,30,30,30,30,12,12,0,30,30,183,30,30,30,30,30,30,30,30,30,30,12,12,0,30,30,183,30,30,30,30,30,30,30,30,30,30,12,12,0,30,30,183,30,30,30,30,30,30,30,30,30,30,12,12,0,30,30,183,30,30,30,30,30,30,30,30,30,30,12,12,0,30,30,183,30,30,30,30,0,0,183,183,183,30,183,0,0,12,183,183,30,183,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
