PortaAberta: .word 16, 13
.byte 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
199,0,2,2,2,0,24,2,2,2,0,2,2,2,0,199,
199,0,2,2,2,0,2,2,2,2,0,2,2,2,0,199,
199,0,12,12,12,0,12,12,12,12,0,12,12,12,0,199,
199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,
199,0,0,40,12,12,12,0,40,12,12,12,12,0,0,199,
199,199,0,12,12,12,12,0,12,12,12,12,12,0,199,199,
199,199,0,12,12,12,12,0,12,12,12,12,12,0,199,199,
199,199,0,0,0,0,0,0,0,0,0,0,0,0,199,199,


